Year_;Month_;Global_;Northern;Southern
1940;9;0.13118677;0.19145083;0.07092269
1940;10;0.09584135;0.23930253;-0.04761983
1940;11;-0.0046561854;0.16295661;-0.17226897
1940;12;0.19923072;0.23754205;0.16091937
1941;1;-0.039560955;0.0032650242;-0.08238693
1941;2;0.11823889;0.2620466;-0.025568832
1941;3;-0.11652528;-0.106508516;-0.12654205
1941;4;0.036228664;0.008196042;0.06426128
1941;5;0.06123504;0.07960715;0.042862926
1941;6;0.0596246;0.095027;0.024222206
1941;7;0.16075781;0.16132008;0.16019554
1941;8;0.039676894;0.09678119;-0.017427396
1941;9;-0.14452067;0.020680273;-0.30972162
1941;10;0.21426645;0.33537623;0.093156666
1941;11;-0.007257905;-0.046008512;0.031492703
1941;12;0.07538852;-0.0038987568;0.1546758
1942;1;0.25783694;0.3141524;0.20152147
1942;2;0.016801072;-0.03238231;0.06598445
1942;3;-0.041579403;-0.11492947;0.031770658
1942;4;-0.015153615;0.021512099;-0.05181933
1942;5;0.12379065;0.12116406;0.12641723
1942;6;0.030325836;0.079023056;-0.018371388
1942;7;-0.059752498;0.0015614277;-0.12106642
1942;8;-0.05740612;-0.09897274;-0.0158395
1942;9;-0.013465349;0.07196941;-0.09890011
1942;10;-0.08694347;0.14880717;-0.32269412
1942;11;-0.057510037;0.13933751;-0.25435758
1942;12;-0.080070905;0.07045127;-0.23059309
1943;1;-0.18267323;-0.25780198;-0.10754451
1943;2;-0.03061434;0.1733311;-0.23455977
1943;3;-0.16772735;-0.14390841;-0.19154629
1943;4;0.022969417;0.21714744;-0.1712086
1943;5;0.03550913;0.19206432;-0.121046044
1943;6;-0.07487101;-0.110338226;-0.0394038
1943;7;0.018335527;0.033313878;0.0033571743
1943;8;0.031610876;0.13493499;-0.07171325
1943;9;-0.013441508;0.110250354;-0.13713337
1943;10;0.2277136;0.40353063;0.05189656
1943;11;0.10388872;0.29515302;-0.087375574
1943;12;0.10626907;0.30187157;-0.089333445
1944;1;0.31816214;0.5753568;0.06096751
1944;2;0.11862034;0.3017028;-0.064462095
1944;3;0.12006746;0.20616841;0.0339665
1944;4;0.04225588;0.09117896;-0.0066672056
1944;5;0.119925626;0.22225355;0.017597707
1944;6;0.10735916;0.09436879;0.12034954
1944;7;0.14871696;0.10502169;0.19241221
1944;8;0.20666182;0.1587222;0.25460142
1944;9;0.16769068;0.26591882;0.06946254
1944;10;0.20805594;0.39956823;0.016543668
1944;11;0.08847658;0.16427743;0.0126757305
1944;12;0.083269;0.056246344;0.11029166
1945;1;0.09508047;0.15514912;0.03501184
1945;2;0.04839935;-0.06453615;0.16133484
1945;3;0.03865824;-0.018251874;0.09556835
1945;4;0.20985286;0.24830645;0.17139928
1945;5;-0.061685707;0.045696758;-0.16906817
1945;6;-0.03652022;0.09190763;-0.16494806
1945;7;0.00042324737;0.038230967;-0.037384473
1945;8;0.2362124;0.24949756;0.22292726
1945;9;0.1028386;0.15050481;0.055172384
1945;10;0.094233386;0.25290745;-0.06444069
1945;11;-0.010639086;0.089150704;-0.11042888
1945;12;-0.19979319;-0.23614936;-0.16343701
1946;1;0.046495322;0.23062593;-0.13763528
1946;2;-0.11574643;0.026414445;-0.2579073
1946;3;-0.1215551;-0.053022727;-0.19008747
1946;4;-0.001070216;0.19049953;-0.19263996
1946;5;-0.082718804;0.0035978488;-0.16903545
1946;6;-0.27002892;-0.12749839;-0.41255945
1946;7;-0.109389625;-0.06411308;-0.15466617
1946;8;-0.15412526;-0.045909148;-0.26234138
1946;9;-0.09819822;-0.045207676;-0.15118878
1946;10;-0.06812635;0.030715508;-0.16696821
1946;11;-0.10808773;0.09686979;-0.31304526
1946;12;-0.34320223;-0.3806604;-0.30574405
1947;1;-0.15051101;-0.111578085;-0.18944393
1947;2;-0.14106397;0.018654551;-0.30078247
1947;3;-0.07618291;0.16684653;-0.31921235
1947;4;-0.054869834;0.092697956;-0.20243762
1947;5;-0.07080105;-0.05636257;-0.08523954
1947;6;-0.092732966;-0.08636808;-0.09909786
1947;7;-0.06481824;-0.0272339;-0.102402575
1947;8;-0.11288264;-0.04030727;-0.185458
1947;9;-0.16043018;0.0037595506;-0.32461992
1947;10;0.033811674;0.37540257;-0.30777922
1947;11;0.02912334;0.24870333;-0.19045666
1947;12;-0.23310879;-0.053701952;-0.4125156
1948;1;-0.01899665;0.26971364;-0.30770695
1948;2;-0.23857601;-0.18207137;-0.29508063
1948;3;-0.28302348;-0.2963157;-0.26973122
1948;4;-0.114602394;0.022253124;-0.25145793
1948;5;0.057578247;0.19835478;-0.083198294
1948;6;-0.008215971;0.11297954;-0.12941149
1948;7;-0.12959683;0.027849043;-0.2870427
1948;8;-0.047574744;0.118045725;-0.21319522
1948;9;-0.13380374;0.009057421;-0.2766649
1948;10;-0.05680375;0.10915943;-0.22276694
1948;11;-0.17333214;0.029728103;-0.3763924
1948;12;-0.3489878;-0.4280989;-0.26987666
1949;1;-0.018578093;0.16792051;-0.2050767
1949;2;-0.24225992;-0.20703387;-0.27748597
1949;3;-0.10957818;-0.030876355;-0.18828
1949;4;-0.14671299;-0.04497378;-0.24845219
1949;5;-0.11125475;-0.039198913;-0.18331058
1949;6;-0.23316567;-0.20636444;-0.2599669
1949;7;-0.18007946;-0.20347951;-0.1566794
1949;8;-0.07750365;0.020327337;-0.17533465
1949;9;-0.123270296;-0.12533258;-0.12120802
1949;10;-0.08973549;0.078177504;-0.2576485
1949;11;-0.1810419;-0.04578051;-0.31630328
1949;12;-0.21244651;-0.17353243;-0.2513606
1950;1;-0.30004355;-0.36006084;-0.24002625
1950;2;-0.37003636;-0.37136877;-0.36870396
1950;3;-0.21643834;-0.09057768;-0.34229898
1950;4;-0.24361573;-0.22750072;-0.25973073
1950;5;-0.13729778;-0.06785309;-0.20674245
1950;6;-0.105043374;-0.10931291;-0.10077383
1950;7;-0.10670231;-0.20948543;-0.0039192005
1950;8;-0.15261763;-0.17434889;-0.13088636
1950;9;-0.24503586;-0.14949347;-0.34057826
1950;10;-0.20104446;-0.10558482;-0.2965041
1950;11;-0.38081577;-0.334326;-0.42730555
1950;12;-0.26077038;-0.09079926;-0.43074152
1951;1;-0.36034262;-0.35499218;-0.36569306
1951;2;-0.5093785;-0.57827276;-0.44048426
1951;3;-0.2620192;-0.22074232;-0.30329603
1951;4;-0.1080777;0.050094645;-0.26625004
1951;5;0.032269213;0.16177906;-0.09724064
1951;6;0.060181145;0.07206356;0.048298735
1951;7;0.03866412;0.12974599;-0.05241774
1951;8;0.12133113;0.27789754;-0.03523529
1951;9;0.13226272;0.35770473;-0.09317927
1951;10;0.12436143;0.32932627;-0.08060341
1951;11;-0.07229671;0.06989918;-0.21449259
1951;12;0.0691973;0.3516863;-0.21329172
1952;1;0.09402644;0.16347295;0.024579925
1952;2;0.068350874;0.13050744;0.0061943196
1952;3;-0.16353902;-0.27452093;-0.052557096
1952;4;0.04558809;0.15061432;-0.05943813
1952;5;0.022243695;0.18093823;-0.13645084
1952;6;0.023484357;0.16961494;-0.122646235
1952;7;0.09006012;0.14283167;0.037288573
1952;8;0.096942395;0.1062041;0.08768068
1952;9;0.09621102;0.18749179;0.004930267
1952;10;-0.016534438;0.028179133;-0.06124801
1952;11;-0.13228506;-0.19335753;-0.071212575
1952;12;-0.04029371;0.045832757;-0.12642018
1953;1;-0.009005178;0.17285328;-0.19086364
1953;2;0.09501191;0.288495;-0.09847119
1953;3;0.018006958;0.16260996;-0.12659605
1953;4;0.22455436;0.45976332;-0.010654596
1953;5;0.14901619;0.2645163;0.033516075
1953;6;0.1404282;0.19804609;0.082810305
1953;7;0.043144584;0.18767226;-0.1013831
1953;8;0.08707856;0.17725365;-0.0030965365
1953;9;0.08630111;0.15020545;0.022396773
1953;10;0.08342033;0.22279747;-0.0559568
1953;11;-0.0058099576;0.06827929;-0.07989921
1953;12;0.01942187;0.1264571;-0.08761335
1954;1;-0.2434586;-0.28311378;-0.20380343
1954;2;-0.089074455;-0.036179278;-0.14196964
1954;3;-0.18339783;-0.22999787;-0.13679777
1954;4;-0.11477188;-0.016633317;-0.21291044
1954;5;-0.17059736;-0.096462145;-0.24473259
1954;6;-0.1296339;-0.022643808;-0.23662402
1954;7;-0.19616233;-0.105468184;-0.28685647
1954;8;-0.10182279;0.016728718;-0.2203743
1954;9;-0.11330111;0.05742236;-0.2840246
1954;10;-0.011538466;0.14147925;-0.16455619
1954;11;0.11638409;0.29790404;-0.065135874
1954;12;-0.16362791;-0.09644878;-0.23080704
1955;1;0.10597788;0.38796863;-0.17601289
1955;2;-0.19271314;-0.20210111;-0.18332519
1955;3;-0.3963696;-0.54105735;-0.25168186
1955;4;-0.22909744;-0.20537794;-0.25281695
1955;5;-0.23882908;-0.1472794;-0.33037877
1955;6;-0.17836486;-0.068968244;-0.28776148
1955;7;-0.20829603;-0.10972936;-0.3068627
1955;8;-0.08842416;0.005442583;-0.18229091
1955;9;-0.14314792;-0.06314544;-0.2231504
1955;10;-0.11328784;0.078017324;-0.304593
1955;11;-0.32083783;-0.33389774;-0.30777794
1955;12;-0.36432907;-0.30692106;-0.42173707
1956;1;-0.2403825;-0.08737204;-0.39339298
1956;2;-0.28243503;-0.2932593;-0.27161074
1956;3;-0.35645252;-0.33091742;-0.38198763
1956;4;-0.30645922;-0.2772505;-0.33566794
1956;5;-0.33606264;-0.3610431;-0.31108215
1956;6;-0.22652255;-0.25057474;-0.20247035
1956;7;-0.2106352;-0.27460557;-0.14666484
1956;8;-0.28964865;-0.29303077;-0.28626654
1956;9;-0.2734754;-0.36652836;-0.18042246
1956;10;-0.26315844;-0.32899883;-0.19731808
1956;11;-0.21516415;-0.30615467;-0.124173634
1956;12;-0.1575909;-0.17981678;-0.135365
1957;1;-0.22153524;-0.2175214;-0.22554909
1957;2;-0.15856388;-0.14878947;-0.1683383
1957;3;-0.1975386;-0.27777997;-0.11729721
1957;4;-0.041761864;-0.10773452;0.024210792
1957;5;0.03177997;-0.08629151;0.14985144
1957;6;0.06454678;0.03902303;0.09007053
1957;7;-0.06267592;0.036081877;-0.16143373
1957;8;0.07285775;0.12293518;0.022780316
1957;9;0.041351955;0.06974671;0.012957198
1957;10;-0.0007920379;0.0028996472;-0.004483723
1957;11;-0.00397586;0.007369377;-0.015321097
1957;12;0.05228784;0.13084722;-0.02627153
1958;1;0.25472188;0.52519894;-0.015755193
1958;2;0.09280772;0.1923897;-0.0067742546
1958;3;0.0052554575;0.07571285;-0.06520194
1958;4;-0.06950849;-0.040890772;-0.09812621
1958;5;0.016476592;0.020716382;0.0122368
1958;6;-0.15305896;0.012476821;-0.31859475
1958;7;-0.020030653;-0.008229763;-0.03183154
1958;8;-0.083085604;0.10175144;-0.26792264
1958;9;-0.11479923;0.0047441544;-0.2343426
1958;10;-0.019471264;0.035745874;-0.074688405
1958;11;-0.038575903;-0.04250932;-0.034642484
1958;12;-0.08232217;0.11524215;-0.2798865
1959;1;0.013691866;0.20581906;-0.17843531
1959;2;-0.005084035;0.09984006;-0.11000813
1959;3;0.016677765;0.13146405;-0.098108515
1959;4;0.026267799;0.1068875;-0.054351903
1959;5;-0.03853143;-0.008791688;-0.068271175
1959;6;-0.0018165166;0.07092343;-0.07455647
1959;7;-0.043648165;-0.024115527;-0.063180804
1959;8;-0.041345503;0.036376912;-0.11906792
1959;9;-0.14124896;0.08892405;-0.37142196
1959;10;-0.071337834;-0.056860156;-0.08581552
1959;11;-0.18634169;-0.06532141;-0.30736196
1959;12;-0.10334121;-0.020238226;-0.1864442
1960;1;-0.11465857;0.027680593;-0.25699773
1960;2;0.02281142;0.32769033;-0.2820675
1960;3;-0.44688365;-0.5150217;-0.37874565
1960;4;-0.26193932;-0.23439252;-0.2894861
1960;5;-0.17928644;-0.034866016;-0.32370687
1960;6;-0.1261228;0.10313961;-0.3553852
1960;7;-0.11407162;0.050231356;-0.2783746
1960;8;-0.006310927;0.05857041;-0.071192265
1960;9;0.0032144422;0.080378085;-0.0739492
1960;10;-0.031158555;-0.014116744;-0.048200365
1960;11;-0.21504581;-0.1700929;-0.25999874
1960;12;0.0836075;0.3255573;-0.15834229
1961;1;-0.052229382;0.054229323;-0.15868808
1961;2;0.09082804;0.16010109;0.021554984
1961;3;-0.0616479;-0.02322464;-0.10007116
1961;4;0.06100269;0.077293135;0.044712245
1961;5;0.067880936;0.0011240041;0.13463788
1961;6;0.08760505;0.09230679;0.08290332
1961;7;-0.03974989;0.006007563;-0.08550734
1961;8;-0.016852155;-0.0150314635;-0.018672846
1961;9;-0.030176053;-0.14607452;0.08572242
1961;10;-0.06376159;-0.12997627;0.0024530897
1961;11;-0.031068904;0.012792757;-0.07493056
1961;12;-0.25179952;-0.17031725;-0.33328176
1962;1;-0.05704969;0.17945412;-0.2935535
1962;2;0.012157755;0.22126345;-0.19694793
1962;3;0.018748457;0.19360912;-0.1561122
1962;4;-0.026072158;0.13197018;-0.1841145
1962;5;-0.18164511;-0.05205551;-0.3112347
1962;6;-0.056267038;-0.18112157;0.0685875
1962;7;-0.10915736;0.03923718;-0.2575519
1962;8;-0.10973202;-0.020567397;-0.19889665
1962;9;-0.07493823;-0.08375545;-0.06612101
1962;10;-0.038202044;0.039280187;-0.11568427
1962;11;-0.020875225;0.06404578;-0.105796225
1962;12;-0.12562062;0.047108088;-0.29834932
1963;1;-0.121948205;0.05639919;-0.3002956
1963;2;0.040044732;0.3670329;-0.28694344
1963;3;-0.3409997;-0.36273357;-0.31926584
1963;4;-0.17912978;-0.04972788;-0.30853167
1963;5;-0.1466549;-0.12270487;-0.17060493
1963;6;-0.06680599;-0.10148731;-0.03212466
1963;7;0.05953688;0.07622213;0.042851634
1963;8;0.14581573;0.13748114;0.15415032
1963;9;0.12205969;0.09620765;0.14791173
1963;10;0.06423311;0.33738402;-0.2089178
1963;11;0.04470364;0.3498772;-0.2604699
1963;12;-0.062525906;0.060420204;-0.18547201
1964;1;-0.19452871;-0.08495314;-0.3041043
1964;2;-0.22300385;-0.11871747;-0.32729024
1964;3;-0.38280848;-0.5103681;-0.25524884
1964;4;-0.44159797;-0.4058014;-0.47739458
1964;5;-0.37424895;-0.21656495;-0.53193295
1964;6;-0.16659828;-0.13832968;-0.19486687
1964;7;-0.20062846;-0.17864123;-0.22261569
1964;8;-0.30053315;-0.25811452;-0.34295177
1964;9;-0.4045793;-0.32649356;-0.48266503
1964;10;-0.3114203;-0.33438343;-0.28845716
1964;11;-0.2988282;-0.28687114;-0.31078532
1964;12;-0.3716253;-0.27278584;-0.47046477
1965;1;-0.16228765;-0.085598126;-0.23897716
1965;2;-0.26308617;-0.43348324;-0.092689104
1965;3;-0.2597472;-0.19691527;-0.32257918
1965;4;-0.29863888;-0.31534863;-0.2819291
1965;5;-0.19161598;-0.22247835;-0.16075364
1965;6;-0.20754607;-0.2665176;-0.14857455
1965;7;-0.26655743;-0.23096915;-0.3021457
1965;8;-0.1619956;-0.21966033;-0.104330875
1965;9;-0.24531643;-0.23816107;-0.25247177
1965;10;-0.10577728;-0.020266742;-0.19128782
1965;11;-0.1437657;0.017513445;-0.30504486
1965;12;-0.14632036;-0.1297064;-0.16293432
1966;1;-0.28320545;-0.27032188;-0.296089
1966;2;-0.16757779;-0.09289439;-0.2422612
1966;3;-0.1708448;-0.17969117;-0.16199842
1966;4;-0.17045191;-0.273216;-0.06768781
1966;5;-0.21843779;-0.15309197;-0.2837836
1966;6;-0.10499999;-0.012370773;-0.1976292
1966;7;0.0030392085;0.028018259;-0.021939842
1966;8;-0.10166964;0.121407695;-0.32474697
1966;9;-0.08658218;0.05768994;-0.23085429
1966;10;-0.23768093;-0.13593759;-0.33942425
1966;11;-0.10768294;-0.052670516;-0.16269538
1966;12;-0.14052084;-0.10444147;-0.17660022
1967;1;-0.21960148;-0.2709983;-0.16820467
1967;2;-0.32817873;-0.44488066;-0.21147682
1967;3;-0.09374347;0.041608535;-0.22909547
1967;4;-0.13242696;0.00811492;-0.27296886
1967;5;0.057162356;0.16431348;-0.049988773
1967;6;-0.108169004;-0.08119387;-0.13514414
1967;7;-0.067892365;-0.022512663;-0.11327206
1967;8;-0.099165745;-0.008868364;-0.18946312
1967;9;-0.12451488;-0.065788366;-0.18324138
1967;10;-0.020286117;0.2541415;-0.29471377
1967;11;-0.119650505;-0.05114153;-0.18815948
1967;12;-0.1537288;0.007612942;-0.31507054
1968;1;-0.32466504;-0.34540352;-0.3039266
1968;2;-0.26771057;-0.21524768;-0.32017347
1968;3;-0.003727732;0.25456142;-0.2620169
1968;4;-0.18043014;-0.096759595;-0.26410067
1968;5;-0.22587559;-0.103915;-0.3478362
1968;6;-0.15176927;-0.09132282;-0.2122157
1968;7;-0.19500259;-0.14353211;-0.24647306
1968;8;-0.12997681;-0.122895405;-0.13705823
1968;9;-0.22645247;-0.09246217;-0.36044276
1968;10;0.008175721;-0.0694437;0.08579515
1968;11;-0.13496026;-0.2792129;0.009292363
1968;12;-0.1911928;-0.3652261;-0.01715952
1969;1;-0.16237703;-0.41140166;0.086647585
1969;2;-0.1970934;-0.47832096;0.084134154
1969;3;-0.13277553;-0.3031456;0.037594527
1969;4;0.049255937;-0.08105628;0.17956816
1969;5;0.06528902;-0.0035407208;0.13411877
1969;6;0.0056816083;-0.13145505;0.14281827
1969;7;-0.1091712;-0.047141507;-0.17120089
1969;8;-0.07289227;-0.04005461;-0.10572993
1969;9;-0.013110088;-0.027696483;0.0014763075
1969;10;0.00090877194;-0.041957464;0.043775007
1969;11;0.023137517;0.072773665;-0.026498627
1969;12;0.16674611;0.2889398;0.044552438
1970;1;0.014005779;-0.042814955;0.070826516
1970;2;0.063759334;0.12629966;0.001219014
1970;3;-0.08814179;-0.18054019;0.0042565973
1970;4;-0.07942118;-0.12661669;-0.032225672
1970;5;-0.14084856;-0.14760064;-0.13409649
1970;6;-0.1370101;-0.09289586;-0.18112434
1970;7;-0.11218003;-0.11612056;-0.108239494
1970;8;-0.1992122;-0.11760218;-0.28082222
1970;9;-0.030715683;-0.108525366;0.047094
1970;10;-0.06031036;-0.23978248;0.11916176
1970;11;-0.058197107;-0.070833616;-0.0455606
1970;12;-0.1930069;-0.35296512;-0.033048686
1971;1;-0.14365958;-0.19665034;-0.090668805
1971;2;-0.2726155;-0.34420434;-0.20102666
1971;3;-0.33664557;-0.37327704;-0.30001414
1971;4;-0.23293439;-0.27874985;-0.1871189
1971;5;-0.1979984;-0.22322622;-0.17277057
1971;6;-0.2552373;-0.19855435;-0.31192026
1971;7;-0.18479517;-0.20148978;-0.16810058
1971;8;-0.1812137;-0.2501288;-0.112298585
1971;9;-0.12637776;-0.1820661;-0.070689425
1971;10;-0.15617602;-0.21094108;-0.101410955
1971;11;-0.15279908;-0.0742335;-0.23136467
1971;12;-0.23074044;-0.21403453;-0.24744634
1972;1;-0.37904298;-0.6880132;-0.07007276
1972;2;-0.2778282;-0.557914;0.0022576351
1972;3;-0.14302962;-0.20200486;-0.08405437
1972;4;-0.12759815;-0.19105;-0.06414632
1972;5;-0.082474515;-0.23130341;0.06635438
1972;6;-0.031909496;-0.14599152;0.082172535
1972;7;-0.09311811;-0.13049681;-0.055739395
1972;8;0.061222523;-0.10008333;0.22252837
1972;9;-0.052398738;-0.2599288;0.15513133
1972;10;-0.056839254;-0.07662358;-0.037054926
1972;11;-0.051805325;-0.26853096;0.16492032
1972;12;0.10889668;-0.14666018;0.36445355
1973;1;0.100870065;0.024723388;0.17701674
1973;2;0.15933001;0.25381538;0.06484464
1973;3;0.11498204;0.12849344;0.101470634
1973;4;0.19915819;0.14133643;0.25697997
1973;5;0.10814754;0.042592335;0.17370275
1973;6;0.106045224;0.09925771;0.11283275
1973;7;0.01621605;-0.03903037;0.071462475
1973;8;-0.027661854;-0.01937699;-0.03594672
1973;9;-0.035152175;-0.12205175;0.051747404
1973;10;0.0108220205;-0.098857604;0.120501645
1973;11;-0.025164139;-0.08538852;0.035060238
1973;12;-0.1283927;-0.06629769;-0.19048771
1974;1;-0.28239968;-0.39542106;-0.16937833
1974;2;-0.4465835;-0.4939944;-0.3991726
1974;3;-0.23716211;-0.1589564;-0.31536785
1974;4;-0.20168932;-0.16824575;-0.2351329
1974;5;-0.1265853;-0.24300148;-0.010169133
1974;6;-0.11528032;-0.22383332;-0.006727316
1974;7;-0.13573898;-0.1541972;-0.11728076
1974;8;0.023082737;-0.117501885;0.16366735
1974;9;-0.09269041;-0.15743285;-0.027947972
1974;10;-0.11529485;-0.25814784;0.027558139
1974;11;-0.12621354;-0.27954525;0.027118182
1974;12;-0.21389274;-0.3453227;-0.08246279
1975;1;-0.0966292;-0.038976923;-0.15428147
1975;2;-0.020880949;0.04744504;-0.089206934
1975;3;-0.01112924;-0.006330521;-0.015927957
1975;4;-0.051968537;0.017877385;-0.12181446
1975;5;0.053007245;-0.048647963;0.15466245
1975;6;-0.060783383;-0.08506739;-0.036499377
1975;7;-0.10466969;-0.1271204;-0.08221897
1975;8;-0.23242185;-0.15186745;-0.31297624
1975;9;-0.139501;-0.13921303;-0.13978897
1975;10;-0.15371256;-0.22088109;-0.08654401
1975;11;-0.26358986;-0.34952942;-0.17765029
1975;12;-0.24677186;-0.2282753;-0.2652684
1976;1;-0.16959351;-0.03310916;-0.30607787
1976;2;-0.23186125;-0.2636404;-0.2000821
1976;3;-0.33692366;-0.44831553;-0.22553177
1976;4;-0.18590008;-0.045292046;-0.3265081
1976;5;-0.35880587;-0.30937663;-0.4082351
1976;6;-0.23977908;-0.23193778;-0.24762037
1976;7;-0.17275204;-0.269533;-0.07597106
1976;8;-0.24235126;-0.2128057;-0.27189684
1976;9;-0.15119453;-0.093777575;-0.20861147
1976;10;-0.3322862;-0.4690863;-0.1954861
1976;11;-0.13943368;-0.33406714;0.055199787
1976;12;-0.02945889;-0.31141028;0.25249252
1977;1;0.15336634;-0.11399858;0.42073125
1977;2;0.10381479;-0.018853977;0.22648355
1977;3;0.07475545;0.049087238;0.100423664
1977;4;0.13446581;0.16748674;0.10144489
1977;5;0.22771347;0.20412308;0.25130382
1977;6;0.20780508;0.22098134;0.19462882
1977;7;0.14251913;0.06397773;0.22106053
1977;8;0.1298329;0.036886644;0.22277914
1977;9;-0.0019903248;0.14167103;-0.14565168
1977;10;-0.01617223;-0.032527734;0.00018327334
1977;11;0.12106576;0.23237301;0.009758509
1977;12;-0.04011389;-0.0035612045;-0.07666657
1978;1;0.036995538;0.11962393;-0.04563285
1978;2;0.07385509;0.0769446;0.07076557
1978;3;0.059285987;0.0911857;0.027386276
1978;4;0.053218562;0.038030498;0.068406634
1978;5;0.0115159005;-0.09380334;0.11683514
1978;6;-0.055066437;-0.17219318;0.06206031
1978;7;0.016265042;-0.10451135;0.13704143
1978;8;-0.2168574;-0.170537;-0.2631778
1978;9;0.04174579;-0.014026718;0.097518295
1978;10;-0.059895515;-0.046425123;-0.073365904
1978;11;0.091779426;0.15094851;0.032610353
1978;12;0.010227291;-0.017995156;0.03844974
1979;1;0.0516812;-0.008283976;0.11164638
1979;2;-0.17951806;-0.42833737;0.06930123
1979;3;0.06694152;-0.0066153845;0.14049843
1979;4;0.07699999;-0.19613707;0.35013705
1979;5;-0.022435743;-0.034571074;-0.010300415
1979;6;0.050191652;0.035021152;0.06536215
1979;7;0.018005762;0.070133135;-0.034121614
1979;8;0.114524774;0.02927005;0.1997795
1979;9;0.17285156;0.15955523;0.18614788
1979;10;0.14730756;0.16648273;0.1281324
1979;11;0.20778532;0.14226998;0.27330068
1979;12;0.38596204;0.44418514;0.32773897
1980;1;0.2527261;0.19192429;0.3135279
1980;2;0.3607043;0.37782466;0.34358397
1980;3;0.21667273;-0.02488954;0.458235
1980;4;0.23393515;0.12433762;0.34353265
1980;5;0.2456877;0.19734205;0.29403335
1980;6;0.13180715;0.15601538;0.10759892
1980;7;0.20636384;0.13228737;0.2804403
1980;8;0.16441017;0.11451357;0.21430679
1980;9;0.123579785;0.058344275;0.18881531
1980;10;0.097044446;0.1508416;0.043247297
1980;11;0.20625903;0.14209627;0.27042177
1980;12;0.113674425;0.05104677;0.17630208
1981;1;0.44390386;0.7487377;0.13907006
1981;2;0.33654687;0.55794996;0.115143746
1981;3;0.33077422;0.50821036;0.15333807
1981;4;0.19894964;0.33565098;0.062248293
1981;5;0.14773263;0.15960994;0.13585532
1981;6;0.24469398;0.2611396;0.22824834
1981;7;0.26434663;0.1111668;0.41752648
1981;8;0.31205258;0.17179665;0.45230854
1981;9;0.1367701;0.13001488;0.1435253
1981;10;0.05529363;0.21710995;-0.10652269
1981;11;0.16566867;0.3261999;0.0051374543
1981;12;0.3634116;0.55197155;0.17485164
1982;1;-0.024068523;-0.1466739;0.09853685
1982;2;0.06821714;0.117989734;0.018444551
1982;3;-0.13698223;-0.11807711;-0.15588737
1982;4;0.020402594;0.068687886;-0.0278827
1982;5;0.09071928;-0.00050007954;0.18193865
1982;6;-0.0013139228;-0.0074541247;0.0048262794
1982;7;0.075844936;0.019226363;0.13246351
1982;8;-0.045588225;-0.08583224;-0.0053442153
1982;9;0.016534334;0.033484425;-0.00041575576
1982;10;0.041061886;-0.0055354196;0.08765919
1982;11;0.029048067;-0.2026244;0.26072052
1982;12;0.27728456;0.20877008;0.34579906
1983;1;0.3584244;0.36479098;0.35205784
1983;2;0.33635557;0.23972225;0.43298888
1983;3;0.24756545;0.22326423;0.27186668
1983;4;0.17535253;-0.002132382;0.35283744
1983;5;0.22204514;-0.010739327;0.4548296
1983;6;0.16691586;0.10246171;0.23137002
1983;7;0.114927486;0.19798124;0.031873733
1983;8;0.28377086;0.26075968;0.30678204
1983;9;0.3260587;0.25843084;0.39368653
1983;10;0.113148384;0.09379533;0.13250144
1983;11;0.24547733;0.45516834;0.035786327
1983;12;0.096021675;0.12305902;0.06898433
1984;1;0.15764055;0.19697618;0.11830491
1984;2;0.02001983;-0.10715679;0.14719644
1984;3;0.14398187;0.07316712;0.21479663
1984;4;0.010137831;-0.093563974;0.113839634
1984;5;0.21433139;0.18326175;0.24540102
1984;6;-0.038575307;0.021947028;-0.09909764
1984;7;0.024865314;0.038595293;0.011135336
1984;8;0.08923666;0.021196775;0.15727656
1984;9;0.12719487;-0.016368303;0.27075803
1984;10;0.040902097;0.008490441;0.07331375
1984;11;-0.05765004;-0.1941329;0.07883281
1984;12;-0.15602855;-0.48787484;0.17581774
1985;1;0.1155558;0.056166474;0.17494512
1985;2;-0.104183674;-0.32325783;0.114890486
1985;3;0.04271185;-0.15015906;0.23558277
1985;4;0.0028204513;-0.15777647;0.16341738
1985;5;0.067987494;0.0030139214;0.13296106
1985;6;0.12117828;0.036792018;0.20556453
1985;7;-0.022891713;-0.14854181;0.10275838
1985;8;0.1431363;-0.028581887;0.31485447
1985;9;0.11767927;0.0039896113;0.23136891
1985;10;0.039328277;-0.026889332;0.105545886
1985;11;0.018120727;0.016946036;0.019295415
1985;12;0.05531433;0.093977205;0.016651453
1986;1;0.11670128;0.20388958;0.029512985
1986;2;0.3093589;0.29239845;0.3263193
1986;3;0.13820964;0.056342624;0.22007667
1986;4;0.13485684;0.11603152;0.15368216
1986;5;0.13101041;0.115917906;0.14610294
1986;6;0.039869342;0.07805131;0.0016873742
1986;7;0.042954296;-0.038615517;0.12452411
1986;8;0.08790163;0.017822936;0.15798032
1986;9;0.024142634;-0.012078224;0.06036349
1986;10;0.051004555;0.0012583851;0.10075073
1986;11;0.04011416;-0.057129614;0.13735794
1986;12;0.03212002;-0.029679405;0.09391945
1987;1;0.22004549;0.14603585;0.29405513
1987;2;0.31599578;0.36944965;0.26254192
1987;3;0.104251325;-0.08692732;0.29542997
1987;4;0.1889307;0.011386626;0.36647478
1987;5;0.16939573;0.18969451;0.14909695
1987;6;0.26585034;0.16422564;0.367475
1987;7;0.34769198;0.26173133;0.4336526
1987;8;0.21050136;0.29511052;0.1258922
